"id","created","screenName","replyToSN","favoriteCount","retweetCount","longitude","latitude","text"
"926156803783585792",2017-11-02 18:39:23,"USJeepSales",NA,1,0,NA,NA,"eBay: 2015 Jeep Compass Sport Sport Utility 4-Door 2015 Jeep Sport https://t.co/yoGTQkmzFW #jeep #jeeplife https://t.co/ZLmHPV0USl"
"926154428276727810",2017-11-02 18:29:57,"tucarroganga",NA,0,0,NA,NA,"Jeep, Compass - 2008
https://t.co/DojNhv1S2D"
"926153994254331905",2017-11-02 18:28:13,"JCChryJeep",NA,0,0,NA,NA,"Jeep, the American automaker, has revealed a special edition of its entry-level SUV named as Compass Night Eagle.... https://t.co/XbMSnJAEGN"
"926153456355893250",2017-11-02 18:26:05,"JCChryJeep",NA,0,0,NA,NA,"The 2017 Jeep Compass, equipped with optional front crash prevention, has been named the winner of the Insurance... https://t.co/XSLH90wOcJ"
"926149457544171520",2017-11-02 18:10:12,"Mangoletsi",NA,0,0,NA,NA,"Our #Jeep range is expanding. Register your interest in the forthcoming #Jeep #Compass here! https://t.co/85NpYyd1JH https://t.co/43vLPSs9OO"
"926148712560234497",2017-11-02 18:07:14,"IndianTouristB",NA,0,0,NA,NA,"Watch this beautiful tvc of @Jeep #Compass as they drive across #India in their many commercials… https://t.co/FDjAmb27if"
"926147239378026496",2017-11-02 18:01:23,"PoageChrysler",NA,0,0,NA,NA,"Ready to start going on more adventures? Let the Jeep Compass lead the way!

https://t.co/V8KZHL6zth https://t.co/yw26kqHHcJ"
"926138177102012417",2017-11-02 17:25:22,"LT_bosslady",NA,0,0,NA,NA,"My new baby Jeep Compass <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> https://t.co/fNZdO1qb8B"
"926137211505950720",2017-11-02 17:21:32,"kailashkaushik8",NA,0,1,NA,NA,"RT @vinirish: @ChandrusWeb Yes we have purchased a jeep compass,found mumbai more expensive than our hometown mussoorie-taxes shd be same p…"
"926135970361159683",2017-11-02 17:16:36,"MarkJamesYoung",NA,0,6,NA,NA,"RT @FiatChrysler_NA: The @Jeep® #Compass recorded its best October sales ever, with sales up 81%: https://t.co/cwiqjbD7xm https://t.co/iWLv…"
"926134072807653381",2017-11-02 17:09:04,"electronicspec",NA,1,0,NA,NA,"#Manufacturer @SKFgroup supplies @Jeep Compass with #wheel hub #bearings
https://t.co/Wj5zRn874U https://t.co/aoG30Bj2rC"
"926133490223116288",2017-11-02 17:06:45,"MichianaCDJR",NA,0,6,NA,NA,"RT @FiatChrysler_NA: The @Jeep® #Compass recorded its best October sales ever, with sales up 81%: https://t.co/cwiqjbD7xm https://t.co/iWLv…"
"926129287928864775",2017-11-02 16:50:03,"vinirish","ChandrusWeb",0,1,NA,NA,"@ChandrusWeb Yes we have purchased a jeep compass,found mumbai more expensive than our hometown mussoorie-taxes shd… https://t.co/xgtzGwOWHL"
"926122589583544320",2017-11-02 16:23:26,"daveb978",NA,0,0,NA,NA,"New Jeep Compass Saco ME 04072 https://t.co/WG0FVzmwpp | <ed><U+00A0><U+00BD><ed><U+00BA><U+0080> by https://t.co/tGUJIoxWf8"
"926120450152914944",2017-11-02 16:14:56,"StarNissan",NA,0,0,NA,NA,"2016 Jeep Compass Niles, Skokie, Chicago, Evanston, Park Ridge, IL SP10689: https://t.co/vbCdbLnAbB via @YouTube"
"926110669950324736",2017-11-02 15:36:04,"TricksBySTG",NA,0,0,NA,NA,"Renault Captur vs Jeep Compass https://t.co/dHGPRXY4VL https://t.co/l1Pkaymsj4"
"926107637011402753",2017-11-02 15:24:01,"NevadaCJ",NA,0,0,NA,NA,"The Compass is a compact SUV that’s smaller than it’s Cherokee counterpart but doesn’t skimp on power or features.… https://t.co/Sk0sSxANGI"
"926105053336915968",2017-11-02 15:13:45,"bala_74",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"926102843785748481",2017-11-02 15:04:58,"sumanreddy2105",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"926101853225570304",2017-11-02 15:01:02,"AutoGuide",NA,1,0,NA,NA,"Which baby Jeep would YOU rather have, the itty-bitty Renegade or all-new Compass? Compare them right here: https://t.co/VV9ITNPjma"
"926101629950222337",2017-11-02 15:00:09,"ScrantonDCJR",NA,0,0,NA,NA,"Fall into a Jeep Compass this week! 

Check out our inventory here: https://t.co/agkpgmEXwb https://t.co/3yIZrNrZ4Q"
"926098802758619136",2017-11-02 14:48:55,"Abi_D_Mariner",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"926084606704652289",2017-11-02 13:52:30,"MrMinter4U",NA,0,0,NA,NA,"2018 Jeep Compass Latitude in Rome, GA 30161: https://t.co/oywJNiHJWk via @YouTube"
"926082972759023616",2017-11-02 13:46:01,"ChiBettenhausen",NA,0,0,NA,NA,"Enter the 2017 Jeep Compass, a capable compact sport utility vehicle starting at $20,995. https://t.co/IS7pAsl4t3 #Jeep #JeepNews"
"926081496464666624",2017-11-02 13:40:09,"Huffines1924",NA,0,0,NA,NA,"Jeep Compass SUV: Variants Explained"
"926068719905857536",2017-11-02 12:49:23,"AngelaMarkowicz",NA,0,0,NA,NA,"2018 Jeep Compass limited or jeep Cherokee limited <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>"
"926062110915878912",2017-11-02 12:23:07,"newsautos",NA,0,0,NA,NA,"Jeep UK | All-new Jeep Compass / Nathan Waterhouse – Refinement https://t.co/PvzRweWi7B https://t.co/ktsfJZalWH"
"926060579260731392",2017-11-02 12:17:02,"CareMandate",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Automotive Fleet https://t.co/he7b4n8eG8"
"926059080912986112",2017-11-02 12:11:04,"oharachrysler12",NA,0,0,NA,NA,"Explore the compact SUV with off-road capability known as the 2018 Jeep Compass. https://t.co/VreKcr35L6"
"926055456849543168",2017-11-02 11:56:40,"Steeler_Stud",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Automotive Fleet https://t.co/qofXWNTgoF"
"926048402919559168",2017-11-02 11:28:39,"enespola","Jeep",0,0,NA,NA,"@Jeep Bought a Compass Limited Plus 0km and is broken @JeepArgentina give me no answers and need your help to get a new unit. Pls help me!"
"926034026384695296",2017-11-02 10:31:31,"LifeEconomics",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/c8hl8J55DE"
"926031977085657088",2017-11-02 10:23:22,"daveb978",NA,0,0,NA,NA,"New Jeep Compass Saco ME 04072 https://t.co/dCyfMLGQy9 | <ed><U+00A0><U+00BD><ed><U+00BA><U+0080> by https://t.co/tGUJIoxWf8"
"926012759392763904",2017-11-02 09:07:00,"CarWale",NA,3,0,NA,NA,".@RenaultIndia #Captur Vs @JeepIndia #Compass: Here is how both the compact crossovers fare against each other:… https://t.co/xNrAX8lKxW"
"926009807844278273",2017-11-02 08:55:17,"Madibuseng15",NA,0,12,NA,NA,"RT @BrysonG_: 20 years old, entrepreneur. Beyond blessed to say I purchased my first car!!

2017 Jeep Compass Sport https://t.co/bGAb1f78UL"
"925997397255352320",2017-11-02 08:05:58,"affariok",NA,0,0,NA,NA,"Flyrent Noleggio | Jeep Compass Limited 2.0 4x4 140cv AT8 https://t.co/R1BIIBsglw"
"925991887139254272",2017-11-02 07:44:04,"gagan_hiremath",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"925971175527927808",2017-11-02 06:21:46,"newsautos",NA,0,0,NA,NA,"Jeep Compass first Delivery URS KAR Mysore India|Experience|First Drive| https://t.co/NkLBWExLOL https://t.co/6biUfSB6RZ"
"925969051930673152",2017-11-02 06:13:20,"ippekppe",NA,0,1,NA,NA,"RT @USA_Emergency: Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/5GGygAnYMd"
"925967645588865026",2017-11-02 06:07:45,"RossButterfiel5",NA,0,1,NA,NA,"RT @USJeepSales: eBay: 2017 Jeep Compass Sport FWD I4 SUV Premium Cloth Seats 4 Speakers Radio 130 2017 Jeep Compass… https://t.co/2u8OyT3o…"
"925965970706915328",2017-11-02 06:01:05,"USJeepSales",NA,1,1,NA,NA,"eBay: 2017 Jeep Compass Sport FWD I4 SUV Premium Cloth Seats 4 Speakers Radio 130 2017 Jeep Compass…… https://t.co/uA905HZRnb"
"925964376598757376",2017-11-02 05:54:45,"GprSanta7",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"925964319208157184",2017-11-02 05:54:31,"IndyAutoMan",NA,0,0,NA,NA,"2014 Jeep Compass Sport in Indianapolis, IN 46227: https://t.co/3B8eevjEmK via @YouTube"
"925961749886509057",2017-11-02 05:44:19,"USA_Emergency",NA,0,1,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/5GGygAnYMd"
"925948496376713216",2017-11-02 04:51:39,"mdedhia1",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"925946220677177344",2017-11-02 04:42:36,"rajracing19",NA,3,0,NA,NA,"The #jeep compass captured on #GoPro. The Red Devil looks awesome
#jeepcompass #nofilter #suv… https://t.co/du76dayhFk"
"925938278087278592",2017-11-02 04:11:03,"QueenoftheTwits","Jeep",0,0,NA,NA,"@Jeep deserves to be congratulated on fantastic ads for Compass. Creative, emotive, romantic . .  an automobile commercial. Excellent work!"
"925931197116555264",2017-11-02 03:42:55,"pablo069eh",NA,0,0,NA,NA,"Watching Sportnet-Jeep Compass ad of guy driving and using dash touchscreen- how is that different than phone.@SPD_Traffic @VanIslandRCMP"
"925900460443107328",2017-11-02 01:40:46,"USA_Emergency",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Automotive Fleet https://t.co/jrmSI8efOq"
"925898247822069761",2017-11-02 01:31:59,"ExoticRentals",NA,0,0,NA,NA,"Jeep Compass $40 aday just for you."
"925896595069120513",2017-11-02 01:25:25,"attn2detailz",NA,0,0,NA,NA,"The next 3 weekends I'll be busy with my last details of the season. A Honda Accord, Toyota Sienna and Jeep Compass - Stay tuned!!"
"925889587351900160",2017-11-02 00:57:34,"gabbsv14",NA,0,0,NA,NA,"I want my jeep  compass I saw it and I'm just inlove next move"
"925880311602384896",2017-11-02 00:20:42,"newsautos",NA,0,0,NA,NA,"Shaver Automotive Group 2018 Jeep Compass Latitude https://t.co/JYk0vwZH9f https://t.co/1qnRsEMUsG"
"925879731702108160",2017-11-02 00:18:24,"jeep_sifu",NA,0,859,NA,NA,"RT @mikandynothem: Here we go again. Yet another LIBERAL accused of sexual harassment. This time it's Michael Oreskes from none other than…"
"925878030014320646",2017-11-02 00:11:38,"theautowriter",NA,0,6,NA,NA,"RT @FiatChrysler_NA: The @Jeep® #Compass recorded its best October sales ever, with sales up 81%: https://t.co/cwiqjbD7xm https://t.co/iWLv…"
"925877774665084933",2017-11-02 00:10:38,"BonhamChrysler2",NA,0,6,NA,NA,"RT @FiatChrysler_NA: The @Jeep® #Compass recorded its best October sales ever, with sales up 81%: https://t.co/cwiqjbD7xm https://t.co/iWLv…"
"925873137769574401",2017-11-01 23:52:12,"USJeepSales",NA,0,0,NA,NA,"eBay: 2011 Jeep Compass 2011 Jeep Compass Latitude Automatic Alloy Wheels Knoxville TN 11 https://t.co/6q2vaitvO8… https://t.co/p9h0nRPxxg"
"925865074497122305",2017-11-01 23:20:10,"LivChryslerJeep",NA,0,0,NA,NA,"The beauty of the 2018 Compass is in the details. We know you are going to love yours. Thank you for choosing Livon… https://t.co/CkIOvgqyLf"
"925862444358098944",2017-11-01 23:09:43,"BOYWONDERELROY",NA,0,1,NA,NA,"RT @ChemicalBounds: Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/ksAayKBk…"
"925860744058478593",2017-11-01 23:02:57,"ChemicalBounds",NA,0,1,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/ksAayKBknA"
"925854255407235072",2017-11-01 22:37:10,"USJeepSales",NA,0,0,NA,NA,"eBay: 2018 Jeep Compass Latitude FWD 2018 Jeep Compass Latitude FWD 0 WHITE SUV 2.4L I4 PZEV…… https://t.co/4Mhitu1GAP"
"925853144826880000",2017-11-01 22:32:45,"SyedShirazShah",NA,0,0,NA,NA,"JEEP COMPASS REVIEW: Top-end Diesel 4×4 Tested! https://t.co/wa9VNdoNxD via @MotorBash"
"925851050116042752",2017-11-01 22:24:26,"ILoveMyJeep_",NA,0,0,NA,NA,"Jeep Compass | Exclusive First Drive | Autocar India https://t.co/UDkoX5qsMw https://t.co/okPEKLW0qb"
"925847174981799938",2017-11-01 22:09:02,"PaulCamire","cdnjay",0,0,NA,NA,"@cdnjay @HyundaiCanada @nissancanada She put a deposit down on a new @nissancanada #Leaf, expected delivery in Apri… https://t.co/q6Rs3eSFRi"
"925830627408121856",2017-11-01 21:03:17,"oldshubbub",NA,0,2,NA,NA,"RT @MtnViewDodge: Dean Harper joins us at Mountain View Dodge to take you through the all-new 2018 Jeep Compass Trailhawk now for... https:…"
"925830610521911296",2017-11-01 21:03:13,"hbthreehills",NA,0,2,NA,NA,"RT @MtnViewDodge: Dean Harper joins us at Mountain View Dodge to take you through the all-new 2018 Jeep Compass Trailhawk now for... https:…"
"925828367911473154",2017-11-01 20:54:18,"womenusa",NA,0,0,NA,NA,"2017 Jeep Compass Trailhawk 2017 Jeep Compass Trailhawk 0 Gray 4x4 Trailhawk 4dr SUV (midyear release)  Auto https://t.co/dUsoqLmMlV"
"925827596419448832",2017-11-01 20:51:14,"USJeepSales",NA,0,0,NA,NA,"eBay: 2017 Jeep Compass Trailhawk 2017 Jeep Compass Trailhawk 0 Blue 4x4 Trailhawk 4dr SUV (midyear…… https://t.co/m92iIfNmNx"
"925826509645869056",2017-11-01 20:46:55,"chuckwagon5",NA,2,0,NA,NA,"Thank you Lynne for buying this beautiful Black 2018 Jeep Compass North from me here @MaddiganRam 
 #badasssalesman… https://t.co/Pn7KstUAyq"
"925823437561462784",2017-11-01 20:34:43,"USJeepSales",NA,0,0,NA,NA,"eBay: 2017 Jeep Compass Trailhawk 2017 Jeep New Compass Trailhawk 0 Black 4x4 Trailhawk 4dr SUV…… https://t.co/tYPtxzXAiP"
"925823427650363392",2017-11-01 20:34:40,"USJeepSales",NA,0,0,NA,NA,"eBay: 2017 Jeep Compass Sport 2017 Jeep New Compass Sport 0 Orange Sport 4dr SUV (midyear release)…… https://t.co/0B4H7S4SXT"
"925822520980209664",2017-11-01 20:31:04,"bikeadvice",NA,0,0,NA,NA,"When motorcycle manufacturers delay the test units, we utilize that time by testing the next best thing in our... https://t.co/n2xdNj9ATi"
"925821281420709889",2017-11-01 20:26:09,"USJeepSales",NA,0,0,NA,NA,"eBay: 2017 Jeep Compass Latitude 2017 Jeep Compass Latitude 0 Redline Pearl Coat 4x4 Latitude 4dr…… https://t.co/EGvUImiEVk"
"925819166036078592",2017-11-01 20:17:44,"AmandaAppel32","Jeep",0,0,NA,NA,"@Jeep Loving my new Compass <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/xqS1BdKA4O"
"925817299197554690",2017-11-01 20:10:19,"USJeepSales",NA,1,0,NA,NA,"eBay: 2017 Jeep Compass Limited 2017 Jeep Compass Limited 0 Green 4x4 Limited 4dr SUV (midyear…… https://t.co/Ucjfmb0JEv"
"925817288674050048",2017-11-01 20:10:17,"USJeepSales",NA,1,0,NA,NA,"eBay: 2017 Jeep Compass Limited 2017 Jeep Compass Limited 0 Silver 4x4 Limited 4dr SUV (midyear…… https://t.co/yZW2UKcNUk"
"925817268864409600",2017-11-01 20:10:12,"USJeepSales",NA,1,0,NA,NA,"eBay: 2017 Jeep Compass Latitude 2017 Jeep New Compass Latitude 0 Red 4x4 Latitude 4dr SUV (midyear…… https://t.co/zkRn18agUX"
"925809977377165312",2017-11-01 19:41:13,"USJeepSales",NA,1,0,NA,NA,"eBay: 2017 Jeep Compass Sport 2017 Jeep New Compass Sport 0 Blue 4x4 Sport 4dr SUV (midyear…… https://t.co/sXT3hFnEA1"
"925808936204222464",2017-11-01 19:37:05,"RossButterfiel5",NA,0,1,NA,NA,"RT @USJeepSales: eBay: 2017 Jeep Compass Latitude 2017 Jeep Compass Latitude 0 Silver 4x4 Latitude 4dr SUV (midyear… https://t.co/MLJKTPchv…"
"925808652455260160",2017-11-01 19:35:58,"RossButterfiel5",NA,0,1,NA,NA,"RT @USJeepSales: eBay: 2017 Jeep Compass Sport FWD SUV 4 Speakers Keyless Entry Cloth Seats 4 Speakers 2017 Jeep… https://t.co/AEu4K1ppIN #…"
"925808198694486016",2017-11-01 19:34:09,"USJeepSales",NA,1,0,NA,NA,"eBay: 2014 Jeep Compass Latitude 4WD I4 SUV Heated Leather Seats AUX 99557 Miles 2014 Jeep Compass…… https://t.co/zKSd3HwMQm"
"925805939348967424",2017-11-01 19:25:11,"coppusmotors",NA,1,0,NA,NA,"Megan Florence taking delivery on her new 2018 Jeep Compass Limited. Thank you, Megan! https://t.co/kLpt2wNf1s"
"925805312287952901",2017-11-01 19:22:41,"CarWatch247","Jeep",0,0,NA,NA,"@Jeep Jeep Cherokee or compass. Both great cars. Lots of storage. Very sport. I love my Cherokee. If I could go bac… https://t.co/ios9zquRsD"
"925805067990650881",2017-11-01 19:21:43,"OptimizationLLC",NA,0,0,NA,NA,"New Jeep Compass Jeep Cherokee Ram 1500 4x4 Sale Fort Collins: https://t.co/ezEVsyzSEF via @YouTube"
"925804684400578560",2017-11-01 19:20:12,"USJeepSales",NA,2,1,NA,NA,"eBay: 2017 Jeep Compass Latitude 2017 Jeep Compass Latitude 0 Silver 4x4 Latitude 4dr SUV (midyear…… https://t.co/4nErSuZnKD"
"925803648541536256",2017-11-01 19:16:05,"pankitloves",NA,0,0,NA,NA,"My friend is not on Twitter

He's buying Jeep compass

I guess that sums up the time spent

Pass the message spread the word"
"925802911283720192",2017-11-01 19:13:09,"kb3yua","BillCasePolaris",2,0,NA,NA,"@BillCasePolaris @jessekiefer @RandalSilvey Jeep Compass"
"925801173499514881",2017-11-01 19:06:14,"USJeepSales",NA,4,1,NA,NA,"eBay: 2017 Jeep Compass Sport FWD SUV 4 Speakers Keyless Entry Cloth Seats 4 Speakers 2017 Jeep…… https://t.co/0lw0z8jOoA"
"925800835967344642",2017-11-01 19:04:54,"jadaab_",NA,1,0,NA,NA,"Jeep Compass* https://t.co/Fyu4BF5w8M"
"925799864444780544",2017-11-01 19:01:02,"GravaCarsBoston",NA,0,0,NA,NA,"It's the day after Halloween so treat yourself. Lease a 2018 Jeep Compass Latitude before 11/30 &amp; save up to $4500!… https://t.co/vhM2cUB0b1"
"925797229063032832",2017-11-01 18:50:34,"CarshipIO",NA,0,0,NA,NA,"2015 Jeep Compass from Acton MA to Amityville NY pays $240.00 https://t.co/MpQdm1Tjs9 #autotransport #autotransportload"
"925796351207542784",2017-11-01 18:47:05,"filmy_sperm",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"925795523419934720",2017-11-01 18:43:47,"yasumi330",NA,0,6,NA,NA,"RT @FiatChrysler_NA: The @Jeep® #Compass recorded its best October sales ever, with sales up 81%: https://t.co/cwiqjbD7xm https://t.co/iWLv…"
"925793630618451968",2017-11-01 18:36:16,"USJeepSales",NA,0,0,NA,NA,"eBay: 2014 Jeep Compass Limited 4WD 2014 Limited 4WD Used 2.4L I4 16V Automatic 4WD SUV https://t.co/uw6KMXRsNH… https://t.co/LtoAIsOBG8"
"925793312430350337",2017-11-01 18:35:00,"MtnViewDodge",NA,1,2,NA,NA,"Dean Harper joins us at Mountain View Dodge to take you through the all-new 2018 Jeep Compass Trailhawk now for... https://t.co/FHImBsqbdt"
"925792717564768256",2017-11-01 18:32:38,"AirwayAutoServ",NA,0,0,NA,NA,"The price has changed on our 2012 Jeep Compass. Take a look: https://t.co/SReFdrPz3s"
"925792125404319749",2017-11-01 18:30:17,"RossButterfiel5",NA,0,1,NA,NA,"RT @USJeepSales: eBay: 2018 Jeep Compass Sport 2018 Jeep Compass Sport FWD SUV FINANCING AVAILABLE https://t.co/afgs4T74M2 #jeep #jeeplife…"
"925789657928892416",2017-11-01 18:20:29,"RossButterfiel5",NA,0,1,NA,NA,"RT @USJeepSales: eBay: 2018 Jeep Compass Latitude FWD 2018 Jeep Compass Latitude FWD 0 RED SUV 2.4L I4 CVT https://t.co/pRNbPXB5OC #jeep #j…"
"925789616182935552",2017-11-01 18:20:19,"USJeepSales",NA,1,1,NA,NA,"eBay: 2018 Jeep Compass Latitude FWD 2018 Jeep Compass Latitude FWD 0 RED SUV 2.4L I4 CVT https://t.co/pRNbPXB5OC… https://t.co/6vTDYrzBL5"
"925789478698082305",2017-11-01 18:19:46,"newsautos",NA,0,0,NA,NA,"2017 Jeep Compass Night Eagle Edition Revealed Check Detailed https://t.co/v1EjOPYzQe https://t.co/a1sEoXKLDM"
"925788015271841794",2017-11-01 18:13:57,"OeekApk",NA,0,0,NA,NA,"Jeep Compass Compact SUV 2017: https://t.co/KyHfDMi9Q8 via @YouTube"
"925787604796129280",2017-11-01 18:12:19,"USJeepSales",NA,1,1,NA,NA,"eBay: 2018 Jeep Compass Sport 2018 Jeep Compass Sport FWD SUV FINANCING AVAILABLE https://t.co/afgs4T74M2 #jeep… https://t.co/p4g9FuYXMp"
"925787596457959424",2017-11-01 18:12:17,"RimTymeChrlotte",NA,0,0,NA,NA,"Jeep Compass sitting on 16” Vision 426 Cross Matte Black wheels with 205/70/16 Goodyear tires (704) 537-1004 https://t.co/Hdce95XPDT"
"925784565607731200",2017-11-01 18:00:15,"Devyn_Firth",NA,0,6,NA,NA,"RT @mattviccc: My car got stolen at Rogers car repair so if you ever see a 2007 Jeep Compass, report it to me, try to take a picture of the…"
"925784562763948032",2017-11-01 18:00:14,"amithraj123cv",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"925784541515698176",2017-11-01 18:00:09,"LandmarkAG",NA,1,0,NA,NA,"Head in for a test drive and take home your new Jeep Compass today! 
https://t.co/iTjYN0cm9r https://t.co/9wYvGbUxsg"
"925782190595739648",2017-11-01 17:50:49,"98LT",NA,0,0,NA,NA,"2018 Jeep Compass extreme test drive: https://t.co/9EY0Xx2gtX via @YouTube"
"925782178641928193",2017-11-01 17:50:46,"98LT",NA,0,0,NA,NA,"I added a video to a @YouTube playlist https://t.co/9EY0Xx2gtX 2018 Jeep Compass extreme test drive"
"925781647609364480",2017-11-01 17:48:39,"USJeepSales",NA,2,0,NA,NA,"eBay: 2017 Jeep Compass Latitude 4x4 I4 SUV Backup Camera Uconnect 4 Remote Start 2017 Jeep New…… https://t.co/LO5WlF6R42"
"925780566485676033",2017-11-01 17:44:21,"spiritcdjr",NA,0,0,NA,NA,"2018 Jeep Compass Latitude in Swedesboro, NJ 08085: https://t.co/yQcqIwiCzG via @YouTube"
"925777612345106432",2017-11-01 17:32:37,"Ride_Time",NA,0,0,NA,NA,"2010 Jeep Compass North 4WD w/ Heated Seats | ridetime.ca https://t.co/Coy6Q89JIG"
"925777113764024326",2017-11-01 17:30:38,"Sango049",NA,2,0,NA,NA,"Took delivery of my new @Jeep Compass today, love this color, looking forward to many, many miles of fun https://t.co/stbP4L56u5"
"925772725750185984",2017-11-01 17:13:12,"PIERCE_AUTO",NA,1,0,NA,NA,"Check out the 2007 Jeep Compass we just added to our inventory for parts! https://t.co/AloFNfBRxI https://t.co/KbWrJcHDBQ"
"925772194151407616",2017-11-01 17:11:05,"Will_n_Skill",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"925770413728260101",2017-11-01 17:04:01,"BrowningDodge",NA,0,0,NA,NA,"Weekly Spotlight's on a 5-seat, 4x4 CERTIFIED 2016 #JeepCompass Sport for $16,492! It's Better to Buy at Browning!   https://t.co/Yzji0I1Znn"
"925769637580521477",2017-11-01 17:00:56,"JCChryJeep",NA,0,0,NA,NA,"The irony demonstrates the complexity of the global industry. The automobile industry is global, not given to... https://t.co/cohDsFplQR"
"925768560810569733",2017-11-01 16:56:39,"Tranzportz1",NA,0,0,NA,NA,"4 New 19"" Wheels Rims for Jeep Compass Patriot Prospector - 467: $550.00 End Date: Sunday… https://t.co/r8ONId89VS"
"925760438889050112",2017-11-01 16:24:23,"CountryClubCDJR",NA,0,0,NA,NA,"https://t.co/zxrRkZyom8 This 2018 Jeep Compass Sport 4x4 4dr SUV is for sale in Clarksburg, WV 26301 at Country Clu… https://t.co/khAOl8BsPN"
"925759407694086144",2017-11-01 16:20:17,"Satishpalla1",NA,0,6,NA,NA,"RT @FiatChrysler_NA: The @Jeep® #Compass recorded its best October sales ever, with sales up 81%: https://t.co/cwiqjbD7xm https://t.co/iWLv…"
"925756861818769409",2017-11-01 16:10:10,"MaxwellinTaylor",NA,0,0,NA,NA,"Run, don't walk to #NyleMaxwellTaylor, to check out all the beautiful vehicles we have on our lot, like this new... https://t.co/d1v2EWZnyX"
"925756199399591936",2017-11-01 16:07:32,"daudani",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"925754176596004865",2017-11-01 15:59:30,"nationalautoga",NA,1,0,NA,NA,"We have a 2012 #Jeep Compass that's ready to drive off the lot! Bring it home for only $699 down! Give us a call at… https://t.co/CD0TUq0kuV"
"925750609101381632",2017-11-01 15:45:19,"LivChryslerJeep",NA,0,0,NA,NA,"Ready to test drive the all new Jeep® Compass?  Your adventure starts at Livonia Chrysler Jeep!… https://t.co/krVFtcvke2"
"925739921033302018",2017-11-01 15:02:51,"BstCarsss",NA,0,0,NA,NA,"Please RT? #cars #supercars #luxurycars #motor 2017 Jeep Compass First Drive: Much Better than Before... https://t.co/vuWxCKVHSh"
"925739825013100545",2017-11-01 15:02:28,"amazzingcars",NA,0,0,NA,NA,"Please RT? #cars #supercars #luxurycars #motor 2017 Jeep Compass First Drive: Much Better than Before.. https://t.co/81AqTk2aXC"
"925739239592960000",2017-11-01 15:00:08,"pujaj2008",NA,0,28,NA,NA,"RT @JeepIndia: A historic event for Jeep® India as the first batch of Jeep® Compass' rolls out for exports. @makeinindia #LeadTheWay #OIIII…"
"925739212250398721",2017-11-01 15:00:02,"us_steelman",NA,0,0,NA,NA,"Chrysler to Build All-New 2007 Jeep Compass at Belvidere Assembly Plant - News - Fleet Financials https://t.co/e8Y6veIy2Z"
